"","height","weight","label"
"15963",131,80,"fat"
"15964",129,41,"normal"
"15965",180,48,"thin"
"15966",167,52,"normal"
"15967",137,61,"fat"
"15968",163,40,"thin"
"15969",142,79,"fat"
"15970",188,35,"thin"
"15971",196,69,"thin"
"15972",164,45,"thin"
"15973",155,44,"thin"
"15974",194,39,"thin"
"15975",192,35,"thin"
"15976",155,78,"fat"
"15977",160,41,"thin"
"15978",160,45,"thin"
"15979",147,48,"normal"
"15980",169,46,"thin"
"15981",155,62,"fat"
"15982",185,64,"normal"
"15983",157,50,"normal"
"15984",164,61,"normal"
"15985",168,38,"thin"
"15986",161,79,"fat"
"15987",166,74,"fat"
"15988",168,60,"normal"
"15989",157,51,"normal"
"15990",133,52,"fat"
"15991",152,77,"fat"
"15992",163,61,"normal"
"15993",179,54,"thin"
"15994",180,46,"thin"
"15995",187,42,"thin"
"15996",138,47,"normal"
"15997",141,61,"fat"
"15998",179,65,"normal"
"15999",183,79,"normal"
"16000",181,63,"normal"
"16001",162,37,"thin"
"16002",139,70,"fat"
"16003",123,73,"fat"
"16004",136,67,"fat"
"16005",165,66,"normal"
"16006",164,69,"fat"
"16007",164,77,"fat"
"16008",140,51,"fat"
"16009",196,77,"normal"
"16010",121,58,"fat"
"16011",139,53,"fat"
"16012",163,71,"fat"
"16013",168,58,"normal"
"16014",145,36,"thin"
"16015",143,50,"normal"
"16016",142,52,"fat"
"16017",125,41,"fat"
"16018",169,66,"normal"
"16019",135,73,"fat"
"16020",190,58,"thin"
"16021",182,72,"normal"
"16022",153,47,"normal"
"16023",137,63,"fat"
"16024",200,46,"thin"
"16025",144,59,"fat"
"16026",155,45,"normal"
"16027",186,70,"normal"
"16028",177,66,"normal"
"16029",152,39,"thin"
"16030",173,57,"normal"
"16031",133,80,"fat"
"16032",190,75,"normal"
"16033",199,51,"thin"
"16034",164,39,"thin"
"16035",163,59,"normal"
"16036",127,73,"fat"
"16037",133,49,"fat"
"16038",172,39,"thin"
"16039",142,40,"normal"
"16040",140,61,"fat"
"16041",138,38,"normal"
"16042",189,35,"thin"
"16043",198,62,"thin"
"16044",159,71,"fat"
"16045",134,37,"normal"
"16046",167,77,"fat"
"16047",124,53,"fat"
"16048",142,46,"normal"
"16049",195,50,"thin"
"16050",162,52,"normal"
"16051",128,75,"fat"
"16052",137,79,"fat"
"16053",178,41,"thin"
"16054",194,38,"thin"
"16055",128,40,"normal"
"16056",173,41,"thin"
"16057",125,35,"normal"
"16058",169,63,"normal"
"16059",167,55,"normal"
"16060",144,74,"fat"
"16061",128,55,"fat"
"16062",184,65,"normal"
"16063",160,44,"thin"
"16064",164,57,"normal"
"16065",185,76,"normal"
"16066",183,70,"normal"
"16067",187,49,"thin"
"16068",136,77,"fat"
"16069",171,53,"thin"
"16070",132,58,"fat"
"16071",170,42,"thin"
"16072",190,56,"thin"
"16073",187,35,"thin"
"16074",184,46,"thin"
"16075",177,38,"thin"
"16076",169,47,"thin"
"16077",137,60,"fat"
"16078",139,64,"fat"
"16079",174,78,"fat"
"16080",166,38,"thin"
"16081",196,39,"thin"
"16082",162,80,"fat"
"16083",156,75,"fat"
"16084",142,63,"fat"
"16085",177,77,"normal"
"16086",184,70,"normal"
"16087",176,79,"fat"
"16088",186,65,"normal"
"16089",130,49,"fat"
"16090",193,70,"normal"
"16091",156,60,"normal"
"16092",136,78,"fat"
"16093",132,72,"fat"
"16094",126,79,"fat"
"16095",188,62,"thin"
"16096",195,60,"thin"
"16097",125,63,"fat"
"16098",163,38,"thin"
"16099",163,35,"thin"
"16100",174,76,"fat"
"16101",169,40,"thin"
"16102",192,77,"normal"
"16103",141,80,"fat"
"16104",162,62,"normal"
"16105",174,57,"normal"
"16106",173,39,"thin"
"16107",187,68,"normal"
"16108",170,43,"thin"
"16109",164,50,"normal"
"16110",138,75,"fat"
"16111",189,54,"thin"
"16112",135,74,"fat"
"16113",146,74,"fat"
"16114",132,48,"fat"
"16115",141,46,"normal"
"16116",143,66,"fat"
"16117",151,43,"normal"
"16118",121,72,"fat"
"16119",199,59,"thin"
"16120",193,60,"thin"
"16121",144,73,"fat"
"16122",135,47,"fat"
"16123",136,60,"fat"
"16124",132,46,"fat"
"16125",171,47,"thin"
"16126",154,49,"normal"
"16127",194,72,"normal"
"16128",143,48,"normal"
"16129",161,51,"normal"
"16130",194,35,"thin"
"16131",144,63,"fat"
"16132",125,79,"fat"
"16133",181,78,"normal"
"16134",125,58,"fat"
"16135",181,61,"normal"
"16136",151,66,"fat"
"16137",157,61,"normal"
"16138",131,56,"fat"
"16139",185,52,"thin"
"16140",160,49,"normal"
"16141",167,73,"fat"
"16142",169,50,"thin"
"16143",142,58,"fat"
"16144",170,51,"thin"
"16145",132,79,"fat"
"16146",125,74,"fat"
"16147",186,80,"normal"
"16148",156,42,"thin"
"16149",152,36,"thin"
"16150",125,52,"fat"
"16151",152,72,"fat"
"16152",152,41,"thin"
"16153",151,48,"normal"
"16154",170,56,"normal"
"16155",195,39,"thin"
"16156",181,37,"thin"
"16157",160,58,"normal"
"16158",144,45,"normal"
"16159",126,75,"fat"
"16160",193,61,"thin"
"16161",169,53,"normal"
"16162",123,65,"fat"
"16163",129,50,"fat"
"16164",171,76,"fat"
"16165",179,42,"thin"
"16166",150,76,"fat"
"16167",178,54,"thin"
"16168",146,37,"thin"
"16169",190,49,"thin"
"16170",200,79,"normal"
"16171",138,45,"normal"
"16172",132,51,"fat"
"16173",190,65,"thin"
"16174",198,60,"thin"
"16175",122,38,"fat"
"16176",178,75,"normal"
"16177",150,59,"fat"
"16178",134,67,"fat"
"16179",199,68,"thin"
"16180",173,35,"thin"
"16181",123,52,"fat"
"16182",135,55,"fat"
"16183",189,49,"thin"
"16184",171,67,"normal"
"16185",124,72,"fat"
"16186",162,67,"fat"
"16187",147,56,"fat"
"16188",181,42,"thin"
"16189",133,47,"fat"
"16190",145,79,"fat"
"16191",134,72,"fat"
"16192",193,35,"thin"
"16193",154,65,"fat"
"16194",166,42,"thin"
"16195",127,75,"fat"
"16196",130,37,"normal"
"16197",191,69,"normal"
"16198",163,37,"thin"
"16199",186,80,"normal"
"16200",134,46,"fat"
"16201",175,66,"normal"
"16202",172,75,"fat"
"16203",188,73,"normal"
"16204",129,45,"fat"
"16205",148,38,"thin"
"16206",132,68,"fat"
"16207",158,75,"fat"
"16208",146,80,"fat"
"16209",168,47,"thin"
"16210",160,64,"normal"
"16211",142,55,"fat"
"16212",143,38,"normal"
"16213",188,63,"thin"
"16214",144,61,"fat"
"16215",139,68,"fat"
"16216",200,51,"thin"
"16217",160,73,"fat"
"16218",155,58,"normal"
"16219",144,74,"fat"
"16220",196,35,"thin"
"16221",147,67,"fat"
"16222",160,47,"thin"
"16223",157,75,"fat"
"16224",197,78,"normal"
"16225",125,43,"fat"
"16226",133,53,"fat"
"16227",159,36,"thin"
"16228",141,54,"fat"
"16229",146,80,"fat"
"16230",199,48,"thin"
"16231",180,61,"normal"
"16232",196,66,"thin"
"16233",140,65,"fat"
"16234",174,57,"normal"
"16235",153,60,"fat"
"16236",123,76,"fat"
"16237",178,51,"thin"
"16238",199,38,"thin"
"16239",150,65,"fat"
"16240",146,59,"fat"
"16241",181,75,"normal"
"16242",163,41,"thin"
"16243",162,70,"fat"
"16244",172,56,"normal"
"16245",129,51,"fat"
"16246",128,78,"fat"
"16247",130,69,"fat"
"16248",135,43,"normal"
"16249",145,45,"normal"
"16250",192,72,"normal"
"16251",132,51,"fat"
"16252",183,41,"thin"
"16253",167,46,"thin"
"16254",198,54,"thin"
"16255",187,75,"normal"
"16256",137,68,"fat"
"16257",140,53,"fat"
"16258",126,66,"fat"
"16259",173,72,"normal"
"16260",146,48,"normal"
"16261",198,56,"thin"
"16262",193,54,"thin"
"16263",154,55,"normal"
"16264",151,71,"fat"
"16265",122,66,"fat"
"16266",164,70,"fat"
"16267",168,77,"fat"
"16268",180,35,"thin"
"16269",138,60,"fat"
"16270",173,35,"thin"
"16271",200,70,"thin"
"16272",166,77,"fat"
"16273",188,80,"normal"
"16274",163,50,"normal"
"16275",132,37,"normal"
"16276",178,75,"normal"
"16277",160,76,"fat"
"16278",184,36,"thin"
"16279",126,78,"fat"
"16280",148,39,"thin"
"16281",148,52,"normal"
"16282",163,44,"thin"
"16283",139,79,"fat"
"16284",174,45,"thin"
"16285",198,58,"thin"
"16286",146,79,"fat"
"16287",129,59,"fat"
"16288",144,75,"fat"
"16289",162,65,"normal"
"16290",190,36,"thin"
"16291",120,54,"fat"
"16292",141,41,"normal"
"16293",148,75,"fat"
"16294",165,49,"thin"
"16295",189,40,"thin"
"16296",179,57,"thin"
"16297",172,36,"thin"
"16298",188,37,"thin"
"16299",161,69,"fat"
"16300",146,77,"fat"
"16301",121,50,"fat"
"16302",179,80,"normal"
"16303",172,48,"thin"
"16304",156,73,"fat"
"16305",188,64,"thin"
"16306",152,57,"normal"
"16307",151,40,"thin"
"16308",171,61,"normal"
"16309",120,40,"fat"
"16310",177,59,"normal"
"16311",124,57,"fat"
"16312",139,60,"fat"
"16313",196,64,"thin"
"16314",131,55,"fat"
"16315",134,73,"fat"
"16316",197,55,"thin"
"16317",151,62,"fat"
"16318",154,52,"normal"
"16319",133,55,"fat"
"16320",160,70,"fat"
"16321",185,62,"thin"
"16322",126,67,"fat"
"16323",136,71,"fat"
"16324",199,63,"thin"
"16325",196,66,"thin"
"16326",145,63,"fat"
"16327",182,39,"thin"
"16328",159,64,"fat"
"16329",133,72,"fat"
"16330",176,64,"normal"
"16331",157,35,"thin"
"16332",124,75,"fat"
"16333",128,71,"fat"
"16334",191,60,"thin"
"16335",145,41,"normal"
"16336",170,68,"normal"
"16337",199,54,"thin"
"16338",179,73,"normal"
"16339",120,50,"fat"
"16340",179,43,"thin"
"16341",133,60,"fat"
"16342",126,71,"fat"
"16343",195,44,"thin"
"16344",164,51,"normal"
"16345",147,51,"normal"
"16346",171,66,"normal"
"16347",194,40,"thin"
"16348",154,77,"fat"
"16349",127,79,"fat"
"16350",183,63,"normal"
"16351",131,43,"fat"
"16352",199,35,"thin"
"16353",189,50,"thin"
"16354",135,73,"fat"
"16355",139,80,"fat"
"16356",169,42,"thin"
"16357",185,75,"normal"
"16358",191,46,"thin"
"16359",197,40,"thin"
"16360",174,64,"normal"
"16361",143,61,"fat"
"16362",123,44,"fat"
"16363",144,63,"fat"
"16364",140,35,"thin"
"16365",194,72,"normal"
"16366",141,58,"fat"
"16367",165,44,"thin"
"16368",142,41,"normal"
"16369",194,53,"thin"
"16370",159,74,"fat"
"16371",152,80,"fat"
"16372",142,64,"fat"
"16373",199,71,"thin"
"16374",149,49,"normal"
"16375",127,70,"fat"
"16376",120,35,"normal"
"16377",165,60,"normal"
"16378",174,72,"normal"
"16379",156,66,"fat"
"16380",191,69,"normal"
"16381",146,75,"fat"
"16382",193,64,"thin"
"16383",124,64,"fat"
"16384",142,39,"normal"
"16385",136,77,"fat"
"16386",154,66,"fat"
"16387",170,43,"thin"
"16388",134,51,"fat"
"16389",166,54,"normal"
"16390",175,77,"fat"
"16391",127,72,"fat"
"16392",190,64,"thin"
"16393",200,55,"thin"
"16394",154,47,"normal"
"16395",137,39,"normal"
"16396",188,42,"thin"
"16397",129,44,"fat"
"16398",164,77,"fat"
"16399",126,37,"normal"
"16400",200,79,"normal"
"16401",198,52,"thin"
"16402",186,69,"normal"
"16403",160,55,"normal"
"16404",187,54,"thin"
"16405",179,42,"thin"
"16406",160,41,"thin"
"16407",171,77,"fat"
"16408",174,63,"normal"
"16409",169,74,"fat"
"16410",128,74,"fat"
"16411",121,39,"fat"
"16412",145,54,"fat"
"16413",181,65,"normal"
"16414",144,56,"fat"
"16415",154,69,"fat"
"16416",169,55,"normal"
"16417",133,58,"fat"
"16418",132,38,"normal"
"16419",168,56,"normal"
"16420",149,67,"fat"
"16421",195,47,"thin"
"16422",152,78,"fat"
"16423",162,63,"normal"
"16424",149,62,"fat"
"16425",130,59,"fat"
"16426",181,54,"thin"
"16427",190,62,"thin"
"16428",191,36,"thin"
"16429",148,37,"thin"
"16430",148,62,"fat"
"16431",164,37,"thin"
"16432",138,42,"normal"
"16433",142,36,"thin"
"16434",120,50,"fat"
"16435",163,36,"thin"
"16436",121,41,"fat"
"16437",122,40,"fat"
"16438",128,73,"fat"
"16439",193,68,"thin"
"16440",187,38,"thin"
"16441",199,72,"thin"
"16442",173,55,"thin"
"16443",142,61,"fat"
"16444",160,58,"normal"
"16445",168,46,"thin"
"16446",161,69,"fat"
"16447",163,67,"fat"
"16448",183,57,"thin"
"16449",128,50,"fat"
"16450",168,69,"normal"
"16451",177,66,"normal"
"16452",158,44,"thin"
"16453",199,49,"thin"
"16454",166,37,"thin"
"16455",189,54,"thin"
"16456",153,40,"thin"
"16457",173,50,"thin"
"16458",150,79,"fat"
"16459",182,49,"thin"
"16460",200,56,"thin"
"16461",162,64,"normal"
"16462",125,73,"fat"
"16463",158,38,"thin"
"16464",193,54,"thin"
"16465",149,55,"normal"
"16466",155,57,"normal"
"16467",161,46,"thin"
"16468",148,70,"fat"
"16469",197,46,"thin"
"16470",191,60,"thin"
"16471",146,70,"fat"
"16472",138,68,"fat"
"16473",122,76,"fat"
"16474",141,51,"fat"
"16475",174,67,"normal"
"16476",166,56,"normal"
"16477",165,39,"thin"
"16478",177,65,"normal"
"16479",186,69,"normal"
"16480",191,73,"normal"
"16481",122,64,"fat"
"16482",141,59,"fat"
"16483",137,61,"fat"
"16484",127,79,"fat"
"16485",169,44,"thin"
"16486",175,56,"thin"
"16487",165,76,"fat"
"16488",164,53,"normal"
"16489",127,39,"normal"
"16490",148,37,"thin"
"16491",191,49,"thin"
"16492",171,40,"thin"
"16493",188,50,"thin"
"16494",132,54,"fat"
"16495",144,72,"fat"
"16496",162,73,"fat"
"16497",151,46,"normal"
"16498",127,61,"fat"
"16499",153,68,"fat"
"16500",175,74,"normal"
"16501",157,73,"fat"
"16502",144,67,"fat"
"16503",162,62,"normal"
"16504",136,45,"normal"
"16505",189,58,"thin"
"16506",193,36,"thin"
"16507",184,75,"normal"
"16508",162,55,"normal"
"16509",143,53,"fat"
"16510",175,36,"thin"
"16511",186,57,"thin"
"16512",195,60,"thin"
"16513",163,79,"fat"
"16514",146,45,"normal"
"16515",158,50,"normal"
"16516",160,72,"fat"
"16517",162,42,"thin"
"16518",141,39,"normal"
"16519",178,66,"normal"
"16520",151,60,"fat"
"16521",169,56,"normal"
"16522",179,53,"thin"
"16523",189,72,"normal"
"16524",128,59,"fat"
"16525",134,48,"fat"
"16526",135,42,"normal"
"16527",153,39,"thin"
"16528",122,71,"fat"
"16529",176,50,"thin"
"16530",168,43,"thin"
"16531",144,70,"fat"
"16532",148,66,"fat"
"16533",177,43,"thin"
"16534",189,78,"normal"
"16535",120,73,"fat"
"16536",133,41,"normal"
"16537",155,45,"normal"
"16538",135,69,"fat"
"16539",149,39,"thin"
"16540",175,63,"normal"
"16541",138,38,"normal"
"16542",159,70,"fat"
"16543",121,62,"fat"
"16544",130,42,"normal"
"16545",174,39,"thin"
"16546",160,50,"normal"
"16547",192,47,"thin"
"16548",193,73,"normal"
"16549",140,53,"fat"
"16550",154,35,"thin"
"16551",173,80,"fat"
"16552",193,59,"thin"
"16553",147,66,"fat"
"16554",136,37,"normal"
"16555",122,48,"fat"
"16556",185,66,"normal"
"16557",140,61,"fat"
"16558",190,67,"normal"
"16559",142,71,"fat"
"16560",148,50,"normal"
"16561",190,78,"normal"
"16562",128,60,"fat"
"16563",198,50,"thin"
"16564",195,41,"thin"
"16565",192,45,"thin"
"16566",176,59,"normal"
"16567",182,51,"thin"
"16568",155,44,"thin"
"16569",170,39,"thin"
"16570",157,70,"fat"
"16571",185,78,"normal"
"16572",134,65,"fat"
"16573",120,47,"fat"
"16574",194,49,"thin"
"16575",123,61,"fat"
"16576",123,66,"fat"
"16577",200,78,"normal"
"16578",152,54,"normal"
"16579",149,73,"fat"
"16580",164,50,"normal"
"16581",122,46,"fat"
"16582",170,41,"thin"
"16583",130,78,"fat"
"16584",200,59,"thin"
"16585",136,46,"normal"
"16586",130,44,"fat"
"16587",123,52,"fat"
"16588",153,47,"normal"
"16589",153,61,"fat"
"16590",137,42,"normal"
"16591",129,71,"fat"
"16592",194,76,"normal"
"16593",180,40,"thin"
"16594",183,78,"normal"
"16595",145,62,"fat"
"16596",136,60,"fat"
"16597",140,72,"fat"
"16598",156,36,"thin"
"16599",196,60,"thin"
"16600",153,76,"fat"
"16601",133,42,"normal"
"16602",169,49,"thin"
"16603",157,80,"fat"
"16604",126,39,"normal"
"16605",181,78,"normal"
"16606",139,66,"fat"
"16607",149,71,"fat"
"16608",120,55,"fat"
"16609",165,45,"thin"
"16610",197,48,"thin"
"16611",158,71,"fat"
"16612",127,44,"fat"
"16613",182,51,"thin"
"16614",180,41,"thin"
"16615",195,67,"thin"
"16616",126,56,"fat"
"16617",169,52,"thin"
"16618",136,71,"fat"
"16619",148,49,"normal"
"16620",138,61,"fat"
"16621",193,76,"normal"
"16622",121,66,"fat"
"16623",143,72,"fat"
"16624",124,35,"normal"
"16625",134,51,"fat"
"16626",152,60,"fat"
"16627",169,50,"thin"
"16628",154,51,"normal"
"16629",180,72,"normal"
"16630",130,65,"fat"
"16631",200,50,"thin"
"16632",171,61,"normal"
"16633",127,77,"fat"
"16634",137,39,"normal"
"16635",185,49,"thin"
"16636",171,47,"thin"
"16637",200,61,"thin"
"16638",175,50,"thin"
"16639",166,79,"fat"
"16640",183,45,"thin"
"16641",153,38,"thin"
"16642",138,50,"fat"
"16643",169,56,"normal"
"16644",132,44,"fat"
"16645",155,75,"fat"
"16646",151,61,"fat"
"16647",190,61,"thin"
"16648",129,77,"fat"
"16649",131,46,"fat"
"16650",139,38,"normal"
"16651",194,52,"thin"
"16652",126,36,"normal"
"16653",178,63,"normal"
"16654",192,75,"normal"
"16655",194,38,"thin"
"16656",182,52,"thin"
"16657",177,37,"thin"
"16658",194,57,"thin"
"16659",194,51,"thin"
"16660",167,73,"fat"
"16661",126,78,"fat"
"16662",191,37,"thin"
"16663",130,74,"fat"
"16664",152,71,"fat"
"16665",160,63,"normal"
"16666",128,56,"fat"
"16667",186,59,"thin"
"16668",126,80,"fat"
"16669",152,67,"fat"
"16670",179,46,"thin"
"16671",193,44,"thin"
"16672",124,51,"fat"
"16673",158,73,"fat"
"16674",148,57,"fat"
"16675",178,43,"thin"
"16676",126,63,"fat"
"16677",149,55,"normal"
"16678",129,60,"fat"
"16679",192,68,"thin"
"16680",163,63,"normal"
"16681",139,66,"fat"
"16682",166,76,"fat"
"16683",156,66,"fat"
"16684",158,37,"thin"
"16685",158,56,"normal"
"16686",120,39,"fat"
"16687",165,35,"thin"
"16688",196,63,"thin"
"16689",141,71,"fat"
"16690",159,72,"fat"
"16691",160,52,"normal"
"16692",154,72,"fat"
"16693",164,59,"normal"
"16694",155,54,"normal"
"16695",131,74,"fat"
"16696",142,35,"thin"
"16697",173,48,"thin"
"16698",190,62,"thin"
"16699",139,57,"fat"
"16700",191,70,"normal"
"16701",175,79,"fat"
"16702",153,53,"normal"
"16703",180,79,"normal"
"16704",148,49,"normal"
"16705",156,66,"fat"
"16706",132,35,"normal"
"16707",157,44,"thin"
"16708",136,73,"fat"
"16709",190,37,"thin"
"16710",124,45,"fat"
"16711",199,54,"thin"
"16712",154,68,"fat"
"16713",162,47,"thin"
"16714",171,63,"normal"
"16715",191,67,"thin"
"16716",196,57,"thin"
"16717",149,62,"fat"
"16718",141,46,"normal"
"16719",175,72,"normal"
"16720",122,51,"fat"
"16721",141,61,"fat"
"16722",148,73,"fat"
"16723",185,50,"thin"
"16724",173,38,"thin"
"16725",155,48,"normal"
"16726",181,70,"normal"
"16727",145,45,"normal"
"16728",161,42,"thin"
"16729",181,60,"thin"
"16730",138,72,"fat"
"16731",165,42,"thin"
"16732",171,44,"thin"
"16733",134,73,"fat"
"16734",164,47,"thin"
"16735",164,59,"normal"
"16736",185,79,"normal"
"16737",191,59,"thin"
"16738",195,39,"thin"
"16739",189,80,"normal"
"16740",186,68,"normal"
"16741",163,41,"thin"
"16742",153,48,"normal"
"16743",138,78,"fat"
"16744",192,44,"thin"
"16745",181,60,"thin"
"16746",135,72,"fat"
"16747",145,62,"fat"
"16748",122,77,"fat"
"16749",133,35,"normal"
"16750",199,51,"thin"
"16751",139,48,"normal"
"16752",156,40,"thin"
"16753",157,76,"fat"
"16754",141,36,"thin"
"16755",178,39,"thin"
"16756",182,69,"normal"
"16757",137,72,"fat"
"16758",149,45,"normal"
"16759",185,52,"thin"
"16760",144,62,"fat"
"16761",138,49,"fat"
"16762",165,78,"fat"
"16763",137,45,"normal"
"16764",182,63,"normal"
"16765",184,38,"thin"
"16766",122,79,"fat"
"16767",129,52,"fat"
"16768",132,35,"normal"
"16769",143,65,"fat"
"16770",158,37,"thin"
"16771",121,44,"fat"
"16772",186,49,"thin"
"16773",190,62,"thin"
"16774",123,47,"fat"
"16775",123,52,"fat"
"16776",190,80,"normal"
"16777",186,67,"normal"
"16778",152,65,"fat"
"16779",168,59,"normal"
"16780",148,61,"fat"
"16781",187,46,"thin"
"16782",172,79,"fat"
"16783",191,54,"thin"
"16784",188,61,"thin"
"16785",129,43,"fat"
"16786",163,62,"normal"
"16787",181,59,"thin"
"16788",122,45,"fat"
"16789",144,51,"normal"
"16790",193,45,"thin"
"16791",127,41,"fat"
"16792",128,39,"normal"
"16793",176,78,"fat"
"16794",200,47,"thin"
"16795",139,78,"fat"
"16796",183,80,"normal"
"16797",153,51,"normal"
"16798",176,63,"normal"
"16799",156,77,"fat"
"16800",126,47,"fat"
"16801",150,42,"normal"
"16802",147,48,"normal"
"16803",121,39,"fat"
"16804",128,48,"fat"
"16805",133,46,"fat"
"16806",147,43,"normal"
"16807",179,66,"normal"
"16808",192,58,"thin"
"16809",129,45,"fat"
"16810",141,47,"normal"
"16811",162,43,"thin"
"16812",154,62,"fat"
"16813",174,35,"thin"
"16814",128,53,"fat"
"16815",146,37,"thin"
"16816",151,50,"normal"
"16817",149,48,"normal"
"16818",133,51,"fat"
"16819",159,43,"thin"
"16820",195,70,"thin"
"16821",160,49,"normal"
"16822",125,80,"fat"
"16823",155,59,"normal"
"16824",150,38,"thin"
"16825",156,73,"fat"
"16826",169,56,"normal"
"16827",200,39,"thin"
"16828",138,71,"fat"
"16829",169,67,"normal"
"16830",130,78,"fat"
"16831",157,77,"fat"
"16832",176,74,"normal"
"16833",126,77,"fat"
"16834",159,62,"normal"
"16835",174,73,"normal"
"16836",171,39,"thin"
"16837",180,74,"normal"
"16838",171,61,"normal"
"16839",192,60,"thin"
"16840",163,58,"normal"
"16841",153,72,"fat"
"16842",136,62,"fat"
"16843",189,64,"thin"
"16844",189,61,"thin"
"16845",127,74,"fat"
"16846",123,52,"fat"
"16847",148,65,"fat"
"16848",160,49,"normal"
"16849",141,48,"normal"
"16850",139,74,"fat"
"16851",139,53,"fat"
"16852",120,62,"fat"
"16853",146,76,"fat"
"16854",133,49,"fat"
"16855",172,71,"normal"
"16856",127,72,"fat"
"16857",156,53,"normal"
"16858",179,71,"normal"
"16859",138,51,"fat"
"16860",160,57,"normal"
"16861",121,42,"fat"
"16862",151,66,"fat"
"16863",139,61,"fat"
"16864",149,72,"fat"
"16865",160,36,"thin"
"16866",166,64,"normal"
"16867",187,35,"thin"
"16868",121,72,"fat"
"16869",165,54,"normal"
"16870",169,56,"normal"
"16871",127,67,"fat"
"16872",131,75,"fat"
"16873",144,70,"fat"
"16874",163,76,"fat"
"16875",144,68,"fat"
"16876",178,51,"thin"
"16877",173,69,"normal"
"16878",175,35,"thin"
"16879",149,52,"normal"
"16880",158,80,"fat"
"16881",196,74,"normal"
"16882",125,68,"fat"
"16883",165,40,"thin"
"16884",174,76,"fat"
"16885",133,66,"fat"
"16886",124,79,"fat"
"16887",190,59,"thin"
"16888",200,44,"thin"
"16889",200,38,"thin"
"16890",180,50,"thin"
"16891",154,62,"fat"
"16892",160,44,"thin"
"16893",135,75,"fat"
"16894",122,69,"fat"
"16895",181,60,"thin"
"16896",198,63,"thin"
"16897",174,55,"thin"
"16898",184,63,"normal"
"16899",132,80,"fat"
"16900",180,42,"thin"
"16901",155,36,"thin"
"16902",146,56,"fat"
"16903",192,70,"normal"
"16904",184,47,"thin"
"16905",157,39,"thin"
"16906",142,43,"normal"
"16907",189,41,"thin"
"16908",143,64,"fat"
"16909",146,77,"fat"
"16910",154,42,"thin"
"16911",171,63,"normal"
"16912",181,46,"thin"
"16913",165,48,"thin"
"16914",138,44,"normal"
"16915",167,41,"thin"
"16916",176,78,"fat"
"16917",133,49,"fat"
